trip_distance,duration_minutes,tolls_amount,passenger_count,actual_fare,predicted_fare,error,absolute_error,fare_band
6.36,28.583333333333332,0.0,1,24.5,24.032529643026923,0.46747035697307737,0.46747035697307737,20-40
0.77,8.3,0.0,6,6.5,6.930597953421255,-0.4305979534212554,0.4305979534212554,0-10
1.74,8.016666666666667,0.0,6,8.0,7.975967784596677,0.024032215403322787,0.024032215403322787,0-10
0.67,3.683333333333333,0.0,2,4.5,4.604737613036504,-0.1047376130365043,0.1047376130365043,0-10
2.69,13.1,0.0,5,11.5,11.532440238390816,-0.03244023839081578,0.03244023839081578,10-20
2.3,12.15,0.0,1,11.0,10.387612933711418,0.6123870662885817,0.6123870662885817,10-20
0.61,11.2,0.0,3,8.0,8.167504842896683,-0.16750484289668321,0.16750484289668321,0-10
2.08,7.8,0.0,5,8.5,8.514623166328015,-0.014623166328014747,0.014623166328014747,0-10
0.5,5.333333333333333,0.0,1,5.0,5.1811089970084385,-0.18110899700843852,0.18110899700843852,0-10
4.51,43.61666666666667,0.0,4,28.0,26.261592223604968,1.7384077763950323,1.7384077763950323,20-40
3.94,18.016666666666666,0.0,2,15.5,15.550922939219507,-0.05092293921950741,0.05092293921950741,10-20
1.3,10.483333333333333,0.0,1,8.5,8.415740125247424,0.08425987475257557,0.08425987475257557,0-10
6.6,18.183333333333334,0.0,2,21.0,21.25224886872306,-0.2522488687230613,0.2522488687230613,20-40
1.21,10.55,0.0,2,8.5,8.331281084417292,0.16871891558270846,0.16871891558270846,0-10
3.7,11.033333333333333,0.0,1,13.0,12.968436316391106,0.031563683608894166,0.031563683608894166,10-20
1.5,10.7,0.0,1,8.5,8.768387598504269,-0.26838759850426896,0.26838759850426896,0-10
1.64,7.8,0.0,1,8.0,7.894785844336817,0.10521415566318293,0.10521415566318293,0-10
1.4,12.966666666666667,0.0,1,10.0,9.538001403945959,0.46199859605404114,0.46199859605404114,0-10
16.9,72.91666666666667,0.0,1,52.0,56.31322563200921,-4.313225632009207,4.313225632009207,40-60
2.3,15.616666666666667,0.0,1,11.5,11.914883805709355,-0.4148838057093549,0.4148838057093549,10-20
0.4,1.85,0.0,1,4.0,3.513333857175012,0.4866661428249879,0.4866661428249879,0-10
1.9,12.733333333333333,0.0,3,10.0,9.971766401508672,0.028233598491327783,0.028233598491327783,0-10
8.8,28.3,0.0,1,29.0,28.380487203521742,0.6195127964782579,0.6195127964782579,20-40
10.7,27.483333333333334,5.54,1,31.0,35.436093348016534,-4.436093348016534,4.436093348016534,20-40
1.5,12.883333333333333,0.0,1,9.5,9.62535992278233,-0.1253599227823301,0.1253599227823301,0-10
1.91,5.85,0.0,4,7.5,7.616388076054689,-0.11638807605468937,0.11638807605468937,0-10
0.41,1.8166666666666667,0.0,1,3.5,3.511771270711983,-0.011771270711983028,0.011771270711983028,0-10
8.5,32.05,0.0,1,29.0,29.087722221801037,-0.08772222180103739,0.08772222180103739,20-40
0.36,1.9,0.0,6,3.5,3.4873878723288483,0.012612127671151718,0.012612127671151718,0-10
4.77,15.066666666666666,0.0,1,16.5,16.963345352126407,-0.4633453521264066,0.4633453521264066,10-20
0.5,5.233333333333333,0.0,2,5.0,5.1324621545042595,-0.13246215450425947,0.13246215450425947,0-10
1.72,6.466666666666667,0.0,1,7.5,7.4563934551544655,0.0436065448455345,0.0436065448455345,0-10
2.1,8.916666666666666,0.0,2,9.0,8.951452778003006,0.04854722199699424,0.04854722199699424,0-10
0.6,6.783333333333333,0.0,1,6.0,5.954068109569501,0.04593189043049861,0.04593189043049861,0-10
4.54,39.53333333333333,0.0,3,24.5,24.904051462117817,-0.40405146211781684,0.40405146211781684,20-40
2.7,18.65,0.0,1,14.0,13.838320497598804,0.16167950240119566,0.16167950240119566,10-20
1.42,21.183333333333334,0.0,3,13.5,13.46735396143791,0.03264603856209014,0.03264603856209014,10-20
1.0,11.15,0.0,1,8.5,8.3903148655172,0.1096851344828007,0.1096851344828007,0-10
0.9,33.13333333333333,0.0,1,19.0,19.69450261720783,-0.6945026172078315,0.6945026172078315,10-20
2.08,6.866666666666666,0.0,1,8.5,8.143942181870491,0.3560578181295089,0.3560578181295089,0-10
1.58,6.866666666666666,0.0,1,7.0,7.240856633773027,-0.2408566337730269,0.2408566337730269,0-10
1.4,12.216666666666667,0.0,1,9.5,9.158516493919768,0.34148350608023215,0.34148350608023215,0-10
1.86,12.8,0.0,1,10.0,9.890903421962552,0.10909657803744821,0.10909657803744821,0-10
2.6,25.183333333333334,0.0,1,17.0,16.26718903237262,0.7328109676273797,0.7328109676273797,10-20
5.09,14.133333333333333,0.0,6,16.5,16.99582781373353,-0.4958278137335306,0.4958278137335306,10-20
1.1,12.9,0.0,2,9.0,9.132460614962001,-0.13246061496200134,0.13246061496200134,0-10
2.8,17.866666666666667,0.0,1,13.5,13.476564097674126,0.02343590232587367,0.02343590232587367,10-20
1.5,13.683333333333334,0.0,1,10.0,9.994462147403913,0.005537852596086523,0.005537852596086523,0-10
0.92,6.183333333333334,0.0,2,6.0,5.967353571032882,0.03264642896711756,0.03264642896711756,0-10
2.36,11.933333333333334,0.0,1,10.5,10.596692427952831,-0.0966924279528314,0.0966924279528314,10-20
3.7,28.083333333333332,0.0,2,21.0,19.155915591946933,1.8440844080530674,1.8440844080530674,20-40
0.7,3.283333333333333,0.0,1,5.0,4.5405615700705315,0.4594384299294685,0.4594384299294685,0-10
0.7,6.866666666666666,0.0,1,6.0,6.052220711323687,-0.05222071132368722,0.05222071132368722,0-10
1.0,2.8,0.0,1,5.0,4.9189507052845505,0.08104929471544953,0.08104929471544953,0-10
0.74,4.366666666666666,0.0,1,5.0,5.060816515413676,-0.060816515413676164,0.060816515413676164,0-10
0.82,5.65,0.0,1,5.5,5.614115870044703,-0.11411587004470292,0.11411587004470292,0-10
4.5,25.2,0.0,3,20.0,19.29274141689411,0.7072585831058902,0.7072585831058902,10-20
1.04,10.233333333333333,0.0,1,8.5,7.959454327017669,0.540545672982331,0.540545672982331,0-10
3.62,13.816666666666666,0.0,1,14.0,13.508492794263109,0.491507205736891,0.491507205736891,10-20
3.5,20.133333333333333,0.0,1,15.5,15.480292871356395,0.019707128643604577,0.019707128643604577,10-20
1.65,3.6333333333333333,0.0,1,6.5,6.406615795756039,0.09338420424396077,0.09338420424396077,0-10
0.76,4.416666666666667,0.0,1,5.5,5.110489092451442,0.38951090754855766,0.38951090754855766,0-10
2.4,23.283333333333335,0.0,4,15.5,15.172181545101266,0.3278184548987344,0.3278184548987344,10-20
1.15,8.666666666666666,0.0,1,7.5,7.4183615344633065,0.08163846553669352,0.08163846553669352,0-10
3.7,28.416666666666668,0.0,1,19.0,19.327929677199343,-0.32792967719934296,0.32792967719934296,10-20
22.96,57.2,5.76,6,52.0,52.92588934397899,-0.9258893439789873,0.9258893439789873,40-60
1.42,16.883333333333333,0.0,1,11.0,11.327233811231242,-0.32723381123124184,0.32723381123124184,10-20
1.3,4.866666666666666,0.0,1,6.5,6.026762585597197,0.47323741440280287,0.47323741440280287,0-10
1.2,9.85,0.0,2,8.0,7.952813357958881,0.04718664204111889,0.04718664204111889,0-10
1.0,5.233333333333333,0.0,1,5.5,5.818001370810659,-0.31800137081065927,0.31800137081065927,0-10
2.3,8.833333333333334,0.0,1,9.5,9.391682369481519,0.10831763051848142,0.10831763051848142,0-10
1.5,8.983333333333333,0.0,1,7.5,8.056375765508816,-0.5563757655088164,0.5563757655088164,0-10
0.3,1.9666666666666666,0.0,1,3.5,3.484358566545239,0.01564143345476099,0.01564143345476099,0-10
0.64,4.416666666666667,0.0,2,5.0,4.978322319770331,0.021677680229669427,0.021677680229669427,0-10
10.3,22.633333333333333,0.0,1,30.0,30.16801597301644,-0.16801597301644122,0.16801597301644122,20-40
2.33,12.433333333333334,0.0,1,11.0,10.671757047954207,0.3282429520457928,0.3282429520457928,10-20
0.9,11.483333333333333,0.0,2,8.5,8.471284288256976,0.028715711743023675,0.028715711743023675,0-10
1.9,22.183333333333334,0.0,1,14.0,14.256267899908288,-0.2562678999082877,0.2562678999082877,10-20
0.67,6.133333333333334,0.0,1,5.5,5.638139802422746,-0.13813980242274582,0.13813980242274582,0-10
1.46,11.333333333333334,0.0,2,9.0,8.94785166614354,0.05214833385645967,0.05214833385645967,0-10
4.8,28.466666666666665,0.0,4,20.0,21.2618484357485,-1.261848435748501,1.261848435748501,10-20
1.2,6.716666666666667,0.0,1,6.5,6.674926522594281,-0.17492652259428088,0.17492652259428088,0-10
4.28,16.25,0.0,1,15.5,15.71436234808561,-0.2143623480856096,0.2143623480856096,10-20
0.77,8.45,0.0,1,7.0,6.982925179622572,0.017074820377428246,0.017074820377428246,0-10
10.04,27.083333333333332,5.54,2,31.0,30.414589468915125,0.5854105310848752,0.5854105310848752,20-40
0.97,5.366666666666666,0.0,1,5.5,5.84925120439572,-0.34925120439571966,0.34925120439571966,0-10
1.2,7.95,0.0,2,7.5,7.188549395322971,0.3114506046770291,0.3114506046770291,0-10
0.4,8.016666666666667,0.0,4,6.5,6.199364023354823,0.30063597664517694,0.30063597664517694,0-10
1.73,9.533333333333333,0.0,5,8.5,8.655682490040267,-0.15568249004026669,0.15568249004026669,0-10
5.7,24.25,0.0,1,22.0,21.06806096451449,0.9319390354855095,0.9319390354855095,20-40
2.0,19.233333333333334,0.0,3,13.5,13.135391549161632,0.364608450838368,0.364608450838368,10-20
0.64,3.95,0.0,1,4.5,4.716860285479808,-0.2168602854798083,0.2168602854798083,0-10
3.3,19.483333333333334,0.0,3,15.5,14.953311377286369,0.5466886227136314,0.5466886227136314,10-20
1.56,8.366666666666667,0.0,1,8.0,7.942382394708321,0.057617605291678586,0.057617605291678586,0-10
5.3,37.63333333333333,0.0,2,25.5,25.444979818283315,0.0550201817166851,0.0550201817166851,20-40
1.82,15.283333333333333,0.0,5,11.5,10.999548521177514,0.5004514788224856,0.5004514788224856,10-20
0.9,5.3,0.0,2,5.5,5.664734010285801,-0.1647340102858008,0.1647340102858008,0-10
0.95,4.95,0.0,1,6.0,5.518073854974949,0.48192614502505116,0.48192614502505116,0-10
1.61,7.7,0.0,1,8.0,7.754130322948723,0.24586967705127716,0.24586967705127716,0-10
2.5,20.5,0.0,1,14.0,14.155797811169542,-0.15579781116954194,0.15579781116954194,10-20
3.7,21.533333333333335,0.0,1,16.5,16.303656965528422,0.1963430344715782,0.1963430344715782,10-20
0.88,9.666666666666666,0.0,5,7.5,7.505606417636497,-0.005606417636497163,0.005606417636497163,0-10
1.15,15.116666666666667,0.0,1,10.0,10.219279459458688,-0.2192794594586882,0.2192794594586882,0-10
2.0,11.533333333333333,0.0,1,9.5,9.691534453795668,-0.19153445379566847,0.19153445379566847,0-10
1.95,12.25,0.0,1,10.5,10.031652143366534,0.468347856633466,0.468347856633466,10-20
4.36,19.566666666666666,0.0,1,17.0,16.911451752271095,0.08854824772890524,0.08854824772890524,10-20
2.63,11.4,0.0,1,10.5,10.704059953025435,-0.20405995302543545,0.20405995302543545,10-20
0.5,8.833333333333334,0.0,1,7.0,6.892180086573402,0.10781991342659758,0.10781991342659758,0-10
0.4,7.533333333333333,0.0,1,6.0,6.15133027747342,-0.15133027747341998,0.15133027747341998,0-10
1.71,15.066666666666666,0.0,1,11.0,10.85381910759744,0.14618089240256005,0.14618089240256005,10-20
3.56,18.566666666666666,0.0,2,14.5,15.388039256844579,-0.8880392568445785,0.8880392568445785,10-20
0.7,3.4,0.0,1,5.0,4.555293321854974,0.4447066781450264,0.4447066781450264,0-10
1.05,9.216666666666667,0.0,1,7.5,7.457243054313327,0.042756945686672765,0.042756945686672765,0-10
0.4,3.683333333333333,0.0,1,4.0,4.40197252932795,-0.40197252932795013,0.40197252932795013,0-10
2.0,8.9,0.0,1,9.0,8.7937396336555,0.20626036634449996,0.20626036634449996,0-10
1.0,7.133333333333334,0.0,1,6.5,6.517874531936206,-0.01787453193620614,0.01787453193620614,0-10
1.25,9.316666666666666,0.0,1,7.5,7.7298921746629485,-0.22989217466294853,0.22989217466294853,0-10
1.4,4.2,0.0,1,6.0,6.0378425440341825,-0.037842544034182524,0.037842544034182524,0-10
0.54,2.85,0.0,2,4.0,4.083106783075196,-0.0831067830751957,0.0831067830751957,0-10
1.24,10.4,0.0,2,8.5,8.240194136916282,0.25980586308371834,0.25980586308371834,0-10
1.63,22.766666666666666,0.0,2,14.0,14.439877155712908,-0.4398771557129084,0.4398771557129084,10-20
1.84,14.1,0.0,1,10.5,10.536106751834215,-0.036106751834214634,0.036106751834214634,10-20
0.53,6.05,0.0,3,5.5,5.512998613049529,-0.012998613049528984,0.012998613049528984,0-10
0.63,3.783333333333333,0.0,2,5.0,4.595450514186605,0.4045494858133951,0.4045494858133951,0-10
1.08,6.533333333333333,0.0,1,6.5,6.4667492669209485,0.033250733079051464,0.033250733079051464,0-10
0.93,7.983333333333333,0.0,2,6.5,6.742485191846178,-0.24248519184617834,0.24248519184617834,0-10
1.3,23.733333333333334,0.0,3,14.5,14.687245349137843,-0.18724534913784296,0.18724534913784296,10-20
5.0,35.96666666666667,0.0,1,24.0,24.22323630810397,-0.22323630810397077,0.22323630810397077,20-40
4.8,19.1,0.0,1,17.5,17.706000097797524,-0.20600009779752426,0.20600009779752426,10-20
0.65,5.983333333333333,0.0,1,5.5,5.556881759544526,-0.05688175954452568,0.05688175954452568,0-10
1.0,7.916666666666667,0.0,1,7.0,6.895654976165713,0.1043450238342869,0.1043450238342869,0-10
1.6,9.75,0.0,1,8.5,8.412125160591998,0.087874839408002,0.087874839408002,0-10
4.97,37.9,0.0,4,25.0,25.596148684232322,-0.5961486842323218,0.5961486842323218,20-40
0.4,2.4,0.0,1,4.0,3.8433005824727515,0.15669941752724847,0.15669941752724847,0-10
0.4,3.8333333333333335,0.0,2,4.5,4.42536829358916,0.07463170641084016,0.07463170641084016,0-10
6.59,24.166666666666668,5.54,1,23.5,22.773483539818457,0.7265164601815428,0.7265164601815428,20-40
3.05,22.016666666666666,0.0,5,16.0,15.629559864302447,0.3704401356975531,0.3704401356975531,10-20
3.51,18.133333333333333,0.0,1,14.5,16.369594508027465,-1.8695945080274647,1.8695945080274647,10-20
1.62,8.7,0.0,2,8.0,8.045173852442902,-0.045173852442902174,0.045173852442902174,0-10
12.57,24.7,5.76,1,36.5,36.50621189824258,-0.006211898242582947,0.006211898242582947,20-40
2.5,14.45,0.0,1,12.0,11.713367820420615,0.28663217957938514,0.28663217957938514,10-20
2.56,12.466666666666667,0.0,1,11.0,10.863960606247439,0.13603939375256147,0.13603939375256147,10-20
5.1,15.866666666666667,0.0,5,18.0,17.403337759291485,0.5966622407085147,0.5966622407085147,10-20
1.3,7.183333333333334,0.0,1,7.0,6.955575939282927,0.04442406071707339,0.04442406071707339,0-10
4.16,51.65,0.0,1,32.5,30.96346953420523,1.536530465794769,1.536530465794769,20-40
4.1,24.166666666666668,0.0,2,18.5,17.966035569161924,0.5339644308380755,0.5339644308380755,10-20
1.46,9.8,0.0,5,8.0,8.26044773334292,-0.2604477333429198,0.2604477333429198,0-10
1.6,10.133333333333333,0.0,1,9.0,8.61086181224903,0.3891381877509694,0.3891381877509694,0-10
1.57,7.4,0.0,3,7.5,7.544887532637591,-0.04488753263759104,0.04488753263759104,0-10
2.0,10.483333333333333,0.0,1,9.5,9.324471931070645,0.17552806892935457,0.17552806892935457,0-10
1.43,6.666666666666667,0.0,1,7.0,7.047806833250362,-0.04780683325036161,0.04780683325036161,0-10
3.5,13.516666666666667,0.0,1,13.0,13.26979956005814,-0.2697995600581393,0.2697995600581393,10-20
1.3,9.116666666666667,0.0,1,8.0,7.759185864667999,0.24081413533200102,0.24081413533200102,0-10
3.6,22.466666666666665,0.0,1,18.0,16.64616238248808,1.353837617511921,1.353837617511921,10-20
1.29,10.616666666666667,0.0,1,8.5,8.496314023206034,0.0036859767939656507,0.0036859767939656507,0-10
1.45,12.2,0.0,2,9.5,9.181715217404289,0.31828478259571114,0.31828478259571114,0-10
1.2,7.483333333333333,0.0,1,7.0,6.9299618967411405,0.07003810325885951,0.07003810325885951,0-10
0.52,2.6,0.0,1,4.0,3.9692485922297798,0.03075140777022023,0.03075140777022023,0-10
3.76,23.683333333333334,0.0,1,18.0,17.20694419353118,0.7930558064688213,0.7930558064688213,10-20
3.3,18.133333333333333,0.0,1,14.0,14.60738771164468,-0.6073877116446802,0.6073877116446802,10-20
1.33,5.583333333333333,0.0,1,6.5,6.414732675019936,0.08526732498006417,0.08526732498006417,0-10
1.6,11.183333333333334,0.0,1,9.5,9.023282687302302,0.4767173126976978,0.4767173126976978,0-10
0.99,8.2,0.0,1,7.0,7.021683885952598,-0.021683885952597848,0.021683885952597848,0-10
0.91,6.9,0.0,1,6.5,6.32355920194682,0.17644079805318036,0.17644079805318036,0-10
1.8,10.783333333333333,0.0,1,9.0,9.193422827315976,-0.1934228273159757,0.1934228273159757,0-10
5.7,27.45,0.0,1,22.5,22.16333107095462,0.3366689290453806,0.3366689290453806,20-40
10.7,24.316666666666666,5.76,2,32.0,31.87720027881741,0.12279972118259153,0.12279972118259153,20-40
16.93,41.2,5.76,1,48.5,51.17461482737373,-2.6746148273737305,2.6746148273737305,40-60
1.39,13.683333333333334,0.0,5,10.0,9.893422581159951,0.10657741884004857,0.10657741884004857,0-10
1.49,6.7,0.0,1,7.0,7.1136939570422495,-0.1136939570422495,0.1136939570422495,0-10
1.24,9.75,0.0,3,8.0,7.999175075418739,0.000824924581261044,0.000824924581261044,0-10
7.2,31.333333333333332,0.0,3,26.5,26.4640050214191,0.03599497858089862,0.03599497858089862,20-40
1.44,6.266666666666667,0.0,1,6.5,6.978283243159476,-0.4782832431594759,0.4782832431594759,0-10
2.66,20.483333333333334,0.0,1,14.5,14.334321445834789,0.16567855416521127,0.16567855416521127,10-20
1.25,7.033333333333333,0.0,5,7.0,6.792278000335025,0.20772199966497507,0.20772199966497507,0-10
0.52,3.6666666666666665,0.0,1,4.5,4.463180076894049,0.03681992310595117,0.03681992310595117,0-10
1.93,14.283333333333333,0.0,2,10.5,10.774454902402201,-0.2744549024022014,0.2744549024022014,10-20
0.7,3.1,0.0,1,4.5,4.512887668103349,-0.012887668103348737,0.012887668103348737,0-10
1.2,17.55,0.0,1,11.5,11.349476687264477,0.15052331273552255,0.15052331273552255,10-20
3.25,14.3,0.0,1,13.5,12.83731344111892,0.6626865588810809,0.6626865588810809,10-20
0.5,9.983333333333333,0.0,1,7.5,7.527561857031568,-0.027561857031567882,0.027561857031567882,0-10
0.28,5.766666666666667,0.0,1,5.5,5.428053329228413,0.07194667077158723,0.07194667077158723,0-10
0.64,4.116666666666666,0.0,1,5.0,4.795041032581971,0.20495896741802877,0.20495896741802877,0-10
7.2,26.616666666666667,0.0,4,24.0,25.215608942420914,-1.2156089424209142,1.2156089424209142,20-40
0.3,4.183333333333334,0.0,1,4.5,4.513401289159932,-0.013401289159932439,0.013401289159932439,0-10
0.55,6.216666666666667,0.0,1,5.5,5.524186441808938,-0.02418644180893814,0.02418644180893814,0-10
4.85,13.35,0.0,2,16.5,16.26150937160935,0.23849062839065027,0.23849062839065027,10-20
11.2,52.88333333333333,0.0,1,38.0,42.244799698179236,-4.244799698179236,4.244799698179236,20-40
4.2,11.2,0.0,1,14.0,13.992948606666376,0.007051393333624034,0.007051393333624034,10-20
2.1,8.1,0.0,1,9.0,8.703226447831666,0.2967735521683341,0.2967735521683341,0-10
2.1,8.5,0.0,1,9.0,8.85358681524435,0.1464131847556498,0.1464131847556498,0-10
5.96,26.15,0.0,1,22.5,22.42546812242784,0.07453187757215929,0.07453187757215929,20-40
1.9,17.8,0.0,2,12.0,12.240583085650467,-0.24058308565046715,0.24058308565046715,10-20
1.6,6.583333333333333,0.0,1,7.0,7.1853361656498995,-0.18533616564989952,0.18533616564989952,0-10
1.0,11.566666666666666,0.0,1,8.5,8.484558708452745,0.01544129154725482,0.01544129154725482,0-10
0.24,2.533333333333333,0.0,1,3.5,3.6350861619317554,-0.13508616193175538,0.13508616193175538,0-10
5.49,17.716666666666665,0.0,1,19.0,18.709452480108162,0.29054751989183814,0.29054751989183814,10-20
1.6,12.916666666666666,0.0,1,9.5,9.70375447635318,-0.20375447635317911,0.20375447635317911,0-10
0.93,6.916666666666667,0.0,1,6.5,6.324917225945294,0.1750827740547063,0.1750827740547063,0-10
1.08,5.85,0.0,2,6.0,6.184484845608689,-0.18448484560868916,0.18448484560868916,0-10
1.06,5.916666666666667,0.0,5,6.0,6.138374238150664,-0.1383742381506643,0.1383742381506643,0-10
1.3,7.483333333333333,0.0,1,7.0,7.052769118883527,-0.052769118883526644,0.052769118883526644,0-10
1.1,17.516666666666666,0.0,1,11.5,11.288213748096476,0.21178625190352385,0.21178625190352385,10-20
2.5,20.866666666666667,0.0,1,14.0,14.26931541509871,-0.2693154150987098,0.2693154150987098,10-20
2.0,9.216666666666667,0.0,3,9.0,8.973603879988739,0.02639612001126146,0.02639612001126146,0-10
2.7,17.4,0.0,2,13.0,13.271191415711085,-0.27119141571108507,0.27119141571108507,10-20
1.6,8.116666666666667,0.0,3,7.5,7.908778980034629,-0.4087789800346293,0.4087789800346293,0-10
2.1,12.016666666666667,0.0,4,10.0,10.117657655604658,-0.11765765560465802,0.11765765560465802,0-10
3.8,19.2,0.0,1,15.5,15.624193414434238,-0.12419341443423804,0.12419341443423804,10-20
0.5,5.55,0.0,2,5.0,5.243193901198719,-0.24319390119871898,0.24319390119871898,0-10
6.82,35.666666666666664,0.0,1,26.0,26.587933124006877,-0.5879331240068773,0.5879331240068773,20-40
2.83,15.616666666666667,0.0,5,13.0,12.586034573955866,0.41396542604413433,0.41396542604413433,10-20
8.46,20.6,0.0,2,26.5,26.25037683203691,0.24962316796309025,0.24962316796309025,20-40
0.86,6.283333333333333,0.0,1,6.0,5.950159278489872,0.04984072151012775,0.04984072151012775,0-10
1.15,10.55,0.0,1,8.5,8.198840410280129,0.30115958971987133,0.30115958971987133,0-10
0.9,7.65,0.0,2,6.5,6.596376813626843,-0.09637681362684258,0.09637681362684258,0-10
2.42,8.416666666666666,0.0,2,9.0,9.575886459351029,-0.5758864593510289,0.5758864593510289,0-10
2.56,41.03333333333333,0.0,3,24.0,23.585244072960453,0.4147559270395469,0.4147559270395469,20-40
1.2,13.016666666666667,0.0,1,9.5,9.292022750752276,0.20797724924772432,0.20797724924772432,0-10
12.48,32.78333333333333,0.0,2,37.0,37.557941772009094,-0.5579417720090944,0.5579417720090944,20-40
2.2,13.533333333333333,0.0,1,10.5,10.85349265307171,-0.35349265307170974,0.35349265307170974,10-20
4.3,1432.0666666666666,0.0,1,16.5,19.506132756132754,-3.0061327561327538,3.0061327561327538,10-20
1.09,21.9,0.0,2,13.5,13.43620980138085,0.06379019861915047,0.06379019861915047,10-20
1.43,6.0,0.0,3,6.5,6.76055022224882,-0.26055022224881963,0.26055022224881963,0-10
18.76,55.13333333333333,0.0,6,52.0,52.4111070370053,-0.4111070370053014,0.4111070370053014,40-60
1.45,11.333333333333334,0.0,5,9.0,8.904811485384482,0.09518851461551847,0.09518851461551847,0-10
11.3,65.83333333333333,5.54,1,45.5,43.30154574491652,2.198454255083483,2.198454255083483,40-60
0.5,3.033333333333333,0.0,1,4.5,4.105231365461835,0.39476863453816513,0.39476863453816513,0-10
1.66,10.083333333333334,0.0,1,9.0,8.612918591281666,0.3870814087183341,0.3870814087183341,0-10
2.15,21.1,0.0,2,13.5,13.956786312629887,-0.45678631262988745,0.45678631262988745,10-20
2.27,17.55,0.0,2,12.5,12.612102205614528,-0.11210220561452822,0.11210220561452822,10-20
1.6,15.45,0.0,1,11.0,10.934413029760597,0.06558697023940319,0.06558697023940319,10-20
3.81,22.233333333333334,0.0,1,17.0,16.70008341577109,0.2999165842289102,0.2999165842289102,10-20
3.31,27.266666666666666,0.0,1,17.5,18.14881606849873,-0.6488160684987285,0.6488160684987285,10-20
1.46,10.833333333333334,0.0,1,8.5,8.798723744788848,-0.2987237447888482,0.2987237447888482,0-10
2.03,15.933333333333334,0.0,1,11.5,11.377519683999687,0.1224803160003134,0.1224803160003134,10-20
0.95,13.616666666666667,0.0,1,9.5,9.486797173415805,0.013202826584194582,0.013202826584194582,0-10
0.78,4.2,0.0,2,5.0,5.050733681638077,-0.05073368163807679,0.05073368163807679,0-10
1.8,15.7,0.0,1,11.5,11.217044006949148,0.2829559930508516,0.2829559930508516,10-20
3.24,32.55,0.0,1,20.5,20.419950731693557,0.08004926830644266,0.08004926830644266,20-40
0.5,1.0833333333333333,0.0,1,3.0,3.4243054067187306,-0.4243054067187306,0.4243054067187306,0-10
1.45,6.633333333333334,0.0,1,7.0,7.0786771372747435,-0.07867713727474346,0.07867713727474346,0-10
1.07,8.966666666666667,0.0,1,7.5,7.39501601653779,0.10498398346221016,0.10498398346221016,0-10
1.89,4.583333333333333,0.0,1,7.0,7.000840998010034,-0.0008409980100338998,0.0008409980100338998,0-10
0.3,1.35,0.0,1,3.0,3.2164585566523787,-0.21645855665237868,0.21645855665237868,0-10
0.57,8.316666666666666,0.0,2,6.5,6.628942539177767,-0.12894253917776677,0.12894253917776677,0-10
1.32,7.15,0.0,2,7.0,6.969386402876119,0.030613597123880787,0.030613597123880787,0-10
0.8,6.15,0.0,1,6.0,5.8612019269735205,0.1387980730264795,0.1387980730264795,0-10
0.8,17.433333333333334,0.0,1,11.0,10.865107433092627,0.13489256690737328,0.13489256690737328,10-20
0.83,4.616666666666666,0.0,1,5.5,5.261519604638565,0.23848039536143517,0.23848039536143517,0-10
2.25,19.65,0.0,1,13.5,13.546829880133284,-0.04682988013328426,0.04682988013328426,10-20
0.6,17.466666666666665,0.0,1,11.0,10.99045808857529,0.009541911424710392,0.009541911424710392,10-20
2.32,12.316666666666666,0.0,1,10.5,10.617681980970286,-0.1176819809702856,0.1176819809702856,10-20
0.6,4.583333333333333,0.0,1,5.0,4.987851106525858,0.012148893474141609,0.012148893474141609,0-10
0.95,7.216666666666667,0.0,2,6.5,6.451111118359498,0.04888888164050176,0.04888888164050176,0-10
1.46,13.5,0.0,1,10.0,9.88607294674406,0.11392705325594044,0.11392705325594044,0-10
0.78,6.316666666666666,0.0,1,6.0,5.903543393415114,0.0964566065848862,0.0964566065848862,0-10
3.94,31.35,0.0,1,20.5,20.839122114730767,-0.3391221147307668,0.3391221147307668,20-40
0.5,3.6333333333333333,0.0,1,4.5,4.452264068641646,0.0477359313583543,0.0477359313583543,0-10
7.3,22.05,0.0,2,23.5,23.878856516435533,-0.3788565164355333,0.3788565164355333,20-40
4.5,18.316666666666666,0.0,2,16.5,16.67118815077957,-0.17118815077957095,0.17118815077957095,10-20
0.7,5.4,0.0,1,5.5,5.485800470152552,0.014199529847448211,0.014199529847448211,0-10
1.7,6.116666666666666,0.0,1,7.5,7.257365053285929,0.24263494671407138,0.24263494671407138,0-10
1.47,6.633333333333334,0.0,2,7.0,7.082460599765951,-0.08246059976595088,0.08246059976595088,0-10
2.11,10.883333333333333,0.0,1,9.5,9.704207092984326,-0.20420709298432627,0.20420709298432627,0-10
2.3,12.883333333333333,0.0,2,11.0,10.701760633560031,0.29823936643996873,0.29823936643996873,10-20
0.5,2.05,0.0,1,4.0,3.7258845637942444,0.2741154362057556,0.2741154362057556,0-10
2.02,4.466666666666667,0.0,2,7.5,7.195731315327505,0.3042686846724951,0.3042686846724951,0-10
3.51,23.116666666666667,0.0,5,16.5,16.57124016794039,-0.07124016794038823,0.07124016794038823,10-20
1.61,12.433333333333334,0.0,1,10.0,9.463429025185725,0.5365709748142748,0.5365709748142748,0-10
2.89,10.916666666666666,0.0,1,11.5,11.268984110285155,0.2310158897148451,0.2310158897148451,10-20
13.8,50.46666666666667,0.0,1,45.0,46.220855714343784,-1.2208557143437844,1.2208557143437844,40-60
